Date,Value
2-Jan-17,0.163911
3-Jan-17,0.163563
4-Jan-17,0.162974
5-Jan-17,0.163684
6-Jan-17,0.164435
9-Jan-17,0.164269
10-Jan-17,0.163941
11-Jan-17,0.163791
12-Jan-17,0.162647
13-Jan-17,0.162626
16-Jan-17,0.163559
17-Jan-17,0.164187
18-Jan-17,0.164109
19-Jan-17,0.164343
20-Jan-17,0.164052
23-Jan-17,0.164182
24-Jan-17,0.165504
25-Jan-17,0.165763
26-Jan-17,0.165053
27-Jan-17,0.164862
30-Jan-17,0.164624
31-Jan-17,0.165457
1-Feb-17,0.166311
2-Feb-17,0.166583
3-Feb-17,0.166924
6-Feb-17,0.166721
7-Feb-17,0.167308
8-Feb-17,0.166755
9-Feb-17,0.16653
10-Feb-17,0.166911
13-Feb-17,0.166975
14-Feb-17,0.166945
15-Feb-17,0.16719
16-Feb-17,0.167343
17-Feb-17,0.167079
20-Feb-17,0.167293
21-Feb-17,0.167742
22-Feb-17,0.16785
23-Feb-17,0.1681
24-Feb-17,0.16858
27-Feb-17,0.168448
28-Feb-17,0.168286
1-Mar-17,0.167994
2-Mar-17,0.167939
3-Mar-17,0.167685
6-Mar-17,0.167002
7-Mar-17,0.166687
8-Mar-17,0.166643
9-Mar-17,0.166647
10-Mar-17,0.166009
13-Mar-17,0.166364
14-Mar-17,0.166721
15-Mar-17,0.166365
16-Mar-17,0.166541
17-Mar-17,0.167396
20-Mar-17,0.16803
21-Mar-17,0.168301
22-Mar-17,0.168653
23-Mar-17,0.168836
24-Mar-17,0.16926
27-Mar-17,0.169344
28-Mar-17,0.169768
29-Mar-17,0.169129
30-Mar-17,0.16819
31-Mar-17,0.168698
3-Apr-17,0.169014
4-Apr-17,0.169082
5-Apr-17,0.169189
6-Apr-17,0.169048
7-Apr-17,0.168796
10-Apr-17,0.168853
11-Apr-17,0.169367
12-Apr-17,0.169749
13-Apr-17,0.169817
14-Apr-17,0.170159
17-Apr-17,0.169708
18-Apr-17,0.170695
19-Apr-17,0.170218
20-Apr-17,0.170299
21-Apr-17,0.170859
24-Apr-17,0.171617
25-Apr-17,0.17223
26-Apr-17,0.172252
27-Apr-17,0.171984
28-Apr-17,0.173111
2-May-17,0.173041
3-May-17,0.172971
4-May-17,0.173186
5-May-17,0.173414
8-May-17,0.172991
9-May-17,0.17329
10-May-17,0.172773
11-May-17,0.172747
12-May-17,0.172665
15-May-17,0.172597
16-May-17,0.172989
17-May-17,0.173199
18-May-17,0.172639
22-May-17,0.172094
23-May-17,0.172665
24-May-17,0.172963
25-May-17,0.17319
26-May-17,0.173787
29-May-17,0.173792
30-May-17,0.173761
31-May-17,0.173849
1-Jun-17,0.174505
2-Jun-17,0.174705
5-Jun-17,0.175169
6-Jun-17,0.175782
7-Jun-17,0.175358
8-Jun-17,0.175511
9-Jun-17,0.174549
12-Jun-17,0.175145
13-Jun-17,0.175179
14-Jun-17,0.175262
15-Jun-17,0.174617
16-Jun-17,0.175137
19-Jun-17,0.175085
20-Jun-17,0.175759
21-Jun-17,0.175728
22-Jun-17,0.175586
23-Jun-17,0.17603
28-Jun-17,0.176499
29-Jun-17,0.175668
30-Jun-17,0.175654
3-Jul-17,0.175716
4-Jul-17,0.175879
5-Jul-17,0.175667
6-Jul-17,0.175204
7-Jul-17,0.174693
10-Jul-17,0.174362
11-Jul-17,0.174709
12-Jul-17,0.174663
13-Jul-17,0.174801
14-Jul-17,0.175278
17-Jul-17,0.175675
18-Jul-17,0.175834
19-Jul-17,0.175859
20-Jul-17,0.176563
21-Jul-17,0.176526
24-Jul-17,0.17671
25-Jul-17,0.176481
26-Jul-17,0.176217
27-Jul-17,0.176033
28-Jul-17,0.176244
31-Jul-17,0.176131
1-Aug-17,0.176335
2-Aug-17,0.176498
3-Aug-17,0.176367
4-Aug-17,0.176216
7-Aug-17,0.176303
8-Aug-17,0.176108
9-Aug-17,0.176136
10-Aug-17,0.175767
11-Aug-17,0.175641
14-Aug-17,0.175545
15-Aug-17,0.17567
16-Aug-17,0.175564
17-Aug-17,0.175525
18-Aug-17,0.175712
21-Aug-17,0.176011
22-Aug-17,0.176232
23-Aug-17,0.176758
24-Aug-17,0.176605
25-Aug-17,0.17675
28-Aug-17,0.176892
29-Aug-17,0.177334
31-Aug-17,0.177444
5-Sep-17,0.177446
6-Sep-17,0.17721
7-Sep-17,0.177071
8-Sep-17,0.177116
11-Sep-17,0.177532
12-Sep-17,0.177662
13-Sep-17,0.177662
14-Sep-17,0.177646
15-Sep-17,0.177518
18-Sep-17,0.177585
19-Sep-17,0.177443
20-Sep-17,0.17721
21-Sep-17,0.177238
22-Sep-17,0.176788
25-Sep-17,0.176953
26-Sep-17,0.176303
27-Sep-17,0.176498
28-Sep-17,0.176352
29-Sep-17,0.176298
2-Oct-17,0.176766
3-Oct-17,0.176795
4-Oct-17,0.176733
5-Oct-17,0.176693
6-Oct-17,0.176678
9-Oct-17,0.176541
10-Oct-17,0.175551
11-Oct-17,0.175164
12-Oct-17,0.175305
13-Oct-17,0.175847
16-Oct-17,0.175913
17-Oct-17,0.1759
18-Oct-17,0.175812
19-Oct-17,0.175651
20-Oct-17,0.17558
23-Oct-17,0.175535
24-Oct-17,0.175336
25-Oct-17,0.174934
26-Oct-17,0.174777
27-Oct-17,0.174228
30-Oct-17,0.173458
31-Oct-17,0.174641
1-Nov-17,0.174705
2-Nov-17,0.174808
3-Nov-17,0.174569
6-Nov-17,0.174291
7-Nov-17,0.173237
8-Nov-17,0.173117
9-Nov-17,0.172592
10-Nov-17,0.172823
13-Nov-17,0.172878
14-Nov-17,0.172735
15-Nov-17,0.172473
16-Nov-17,0.172239
17-Nov-17,0.172355
20-Nov-17,0.172318
21-Nov-17,0.17169
22-Nov-17,0.170235
23-Nov-17,0.169956
24-Nov-17,0.17081
27-Nov-17,0.171315
28-Nov-17,0.171804
29-Nov-17,0.172445
30-Nov-17,0.171857
1-Dec-17,0.172433
4-Dec-17,0.173475
5-Dec-17,0.174506
6-Dec-17,0.175083
7-Dec-17,0.174904
8-Dec-17,0.174812
11-Dec-17,0.175
12-Dec-17,0.175514
13-Dec-17,0.175306
14-Dec-17,0.175122
15-Dec-17,0.175388
18-Dec-17,0.17465
19-Dec-17,0.174509
20-Dec-17,0.175136
21-Dec-17,0.17521
22-Dec-17,0.175498
25-Dec-17,0.175812
26-Dec-17,0.176282
27-Dec-17,0.176294
28-Dec-17,0.176444
29-Dec-17,0.176559
2-Jan-18,0.177965
3-Jan-18,0.17827
4-Jan-18,0.178149
5-Jan-18,0.178315
8-Jan-18,0.178395
9-Jan-18,0.178375
10-Jan-18,0.178505
11-Jan-18,0.178441
12-Jan-18,0.178442
15-Jan-18,0.178547
16-Jan-18,0.178535
17-Jan-18,0.177715
18-Jan-18,0.177735
19-Jan-18,0.177577
22-Jan-18,0.177482
23-Jan-18,0.177421
24-Jan-18,0.177495
25-Jan-18,0.17802
26-Jan-18,0.179551
29-Jan-18,0.179768
30-Jan-18,0.179071
31-Jan-18,0.179107
1-Feb-18,0.179848
2-Feb-18,0.180662
5-Feb-18,0.181085
6-Feb-18,0.181028
7-Feb-18,0.180339
8-Feb-18,0.18019
9-Feb-18,0.179739
12-Feb-18,0.179763
13-Feb-18,0.179594
14-Feb-18,0.179381
15-Feb-18,0.17929
16-Feb-18,0.179644
19-Feb-18,0.179926
20-Feb-18,0.180474
21-Feb-18,0.180283
22-Feb-18,0.180442
23-Feb-18,0.180445
26-Feb-18,0.180778
27-Feb-18,0.181028
28-Feb-18,0.181115
1-Mar-18,0.180853
2-Mar-18,0.180784
5-Mar-18,0.181092
6-Mar-18,0.180336
7-Mar-18,0.180294
8-Mar-18,0.179971
9-Mar-18,0.179185
12-Mar-18,0.178771
13-Mar-18,0.178393
14-Mar-18,0.176708
15-Mar-18,0.177569
16-Mar-18,0.176482
19-Mar-18,0.176131
