Date,Value
1/6/2017,0.025523
1/9/2017,0.025669
1/10/2017,0.025651
1/2/2017,0.025676
1/11/2017,0.025638
1/3/2017,0.025806
2/22/2017,0.027112
3/20/2017,0.026508
3/7/2017,0.02642
2/13/2017,0.0273
1/20/2017,0.026671
2/6/2017,0.026904
1/12/2017,0.025627
2/23/2017,0.027098
3/21/2017,0.026573
2/14/2017,0.027541
1/4/2017,0.025543
2/7/2017,0.027021
3/8/2017,0.026461
1/23/2017,0.026916
1/13/2017,0.025909
2/24/2017,0.027167
2/8/2017,0.027189
3/9/2017,0.026499
2/15/2017,0.027376
1/24/2017,0.026901
3/22/2017,0.026567
1/16/2017,0.026224
1/5/2017,0.025501
2/27/2017,0.027116
4/3/2017,0.026717
2/9/2017,0.027223
3/10/2017,0.026451
3/23/2017,0.026496
2/28/2017,0.026956
1/25/2017,0.027073
1/17/2017,0.026421
2/16/2017,0.027281
4/4/2017,0.026758
2/10/2017,0.027253
3/24/2017,0.026683
3/13/2017,0.026396
1/18/2017,0.026654
1/26/2017,0.026871
3/1/2017,0.026757
2/17/2017,0.027345
1/19/2017,0.026783
3/27/2017,0.026706
4/5/2017,0.026844
3/2/2017,0.026763
4/17/2017,0.026405
3/14/2017,0.026387
1/27/2017,0.02696
2/20/2017,0.027288
5/2/2017,0.026878
3/3/2017,0.02667
3/15/2017,0.026462
4/6/2017,0.026809
3/28/2017,0.026846
4/18/2017,0.026772
1/30/2017,0.026765
2/21/2017,0.027108
5/3/2017,0.027051
4/19/2017,0.026784
1/31/2017,0.027002
3/6/2017,0.026529
3/29/2017,0.026767
3/16/2017,0.026377
4/7/2017,0.026914
5/4/2017,0.027158
5/15/2017,0.027763
4/20/2017,0.027019
5/29/2017,0.028309
3/17/2017,0.026377
2/1/2017,0.026902
3/30/2017,0.026686
5/5/2017,0.027345
4/10/2017,0.026804
5/16/2017,0.027668
3/31/2017,0.026707
5/30/2017,0.028354
4/21/2017,0.027006
2/2/2017,0.026995
6/9/2017,0.028506
5/8/2017,0.027294
4/11/2017,0.02657
5/17/2017,0.027778
6/28/2017,0.028696
5/31/2017,0.028359
2/3/2017,0.026988
5/9/2017,0.027561
4/24/2017,0.026916
6/12/2017,0.028614
5/18/2017,0.027905
9/6/2017,0.02944
4/12/2017,0.026551
6/29/2017,0.028733
6/1/2017,0.028343
5/10/2017,0.027498
4/25/2017,0.026872
6/13/2017,0.028532
5/22/2017,0.02775
9/7/2017,0.029385
6/2/2017,0.028403
4/13/2017,0.026555
6/30/2017,0.02866
5/11/2017,0.027593
6/14/2017,0.028708
4/26/2017,0.026773
6/5/2017,0.028381
5/23/2017,0.027782
4/14/2017,0.026522
9/8/2017,0.02951
5/12/2017,0.027548
7/3/2017,0.028651
4/27/2017,0.026863
5/24/2017,0.027832
6/15/2017,0.028686
6/6/2017,0.028445
9/11/2017,0.029565
10/13/2017,0.029528
7/4/2017,0.028789
4/28/2017,0.026854
6/16/2017,0.028668
5/25/2017,0.027959
6/7/2017,0.028519
10/16/2017,0.02944
9/12/2017,0.029776
7/5/2017,0.02881
6/19/2017,0.028541
5/26/2017,0.028194
6/8/2017,0.028501
9/13/2017,0.029827
10/17/2017,0.029371
7/6/2017,0.028748
6/20/2017,0.028569
9/14/2017,0.02995
10/18/2017,0.029553
6/21/2017,0.028583
7/7/2017,0.028779
9/15/2017,0.029833
10/19/2017,0.029514
6/22/2017,0.028629
9/18/2017,0.029818
7/10/2017,0.028925
10/20/2017,0.029642
9/19/2017,0.029657
6/23/2017,0.028655
7/11/2017,0.029093
10/23/2017,0.029603
9/20/2017,0.029479
7/12/2017,0.028819
10/24/2017,0.029512
9/21/2017,0.029565
7/13/2017,0.028956
10/25/2017,0.029393
9/22/2017,0.029519
10/26/2017,0.029516
7/14/2017,0.029009
10/27/2017,0.029535
9/25/2017,0.029531
7/17/2017,0.028939
10/30/2017,0.029312
9/26/2017,0.029178
7/18/2017,0.028959
10/31/2017,0.029418
9/27/2017,0.029435
7/19/2017,0.02889
9/28/2017,0.029281
11/1/2017,0.029464
7/20/2017,0.028794
11/2/2017,0.029264
9/29/2017,0.029504
7/21/2017,0.028755
11/3/2017,0.029312
10/2/2017,0.029434
11/6/2017,0.029309
7/24/2017,0.028802
10/3/2017,0.029475
11/7/2017,0.028911
7/25/2017,0.029129
10/4/2017,0.029468
11/8/2017,0.029092
7/26/2017,0.029325
10/5/2017,0.029505
11/9/2017,0.029053
7/27/2017,0.029448
10/6/2017,0.029556
11/10/2017,0.029059
7/28/2017,0.029448
10/9/2017,0.029551
11/13/2017,0.028991
7/31/2017,0.029541
10/10/2017,0.029326
11/14/2017,0.028745
