Date,Value
8/24/2017,0.022352
12/11/2017,0.022427
8/25/2017,0.022369
12/12/2017,0.022609
8/28/2017,0.022455
12/13/2017,0.022681
8/29/2017,0.022572
12/14/2017,0.022499
8/31/2017,0.022568
12/15/2017,0.022775
9/5/2017,0.022493
12/18/2017,0.022782
12/19/2017,0.022997
12/20/2017,0.023048
12/21/2017,0.023122
12/22/2017,0.023268
12/25/2017,0.023258
12/26/2017,0.023406
12/27/2017,0.023424
12/28/2017,0.023529
12/29/2017,0.023984
1/2/2018,0.024178
1/3/2018,0.024555
1/4/2018,0.024369
1/19/2018,0.025054
2/7/2018,0.02499
2/27/2018,0.025635
4/4/2018,0.025138
3/19/2018,0.025426
5/14/2018,0.022743
4/24/2018,0.024534
1/5/2018,0.024486
1/22/2018,0.024743
5/15/2018,0.022934
4/5/2018,0.025035
2/28/2018,0.02563
1/8/2018,0.024829
2/8/2018,0.025042
1/23/2018,0.025123
4/25/2018,0.024446
5/16/2018,0.022569
3/20/2018,0.025014
4/6/2018,0.02511
3/1/2018,0.025759
1/24/2018,0.025369
2/9/2018,0.024715
1/9/2018,0.02487
4/26/2018,0.02389
4/9/2018,0.025142
5/17/2018,0.022642
3/2/2018,0.025629
2/12/2018,0.02459
1/10/2018,0.024642
3/21/2018,0.025221
1/25/2018,0.025691
5/18/2018,0.022509
4/10/2018,0.024824
4/27/2018,0.02379
2/13/2018,0.024834
1/26/2018,0.025412
3/5/2018,0.025413
3/22/2018,0.025483
1/11/2018,0.024292
4/11/2018,0.024441
5/21/2018,0.022633
1/12/2018,0.024624
4/30/2018,0.02398
2/14/2018,0.024639
3/6/2018,0.025488
1/29/2018,0.025811
3/23/2018,0.025323
4/12/2018,0.024053
5/22/2018,0.022565
1/15/2018,0.02475
2/15/2018,0.024394
3/7/2018,0.025368
1/30/2018,0.025952
5/2/2018,0.023433
3/26/2018,0.0252
1/16/2018,0.024161
5/23/2018,0.022698
4/13/2018,0.024197
2/16/2018,0.024912
3/8/2018,0.025553
1/31/2018,0.025755
5/3/2018,0.023441
3/27/2018,0.025147
4/16/2018,0.024135
5/24/2018,0.022373
1/17/2018,0.024619
2/19/2018,0.024993
2/1/2018,0.02579
3/9/2018,0.025448
5/4/2018,0.023153
4/17/2018,0.024354
5/25/2018,0.022181
2/20/2018,0.024896
1/18/2018,0.024988
3/28/2018,0.025118
2/2/2018,0.025742
3/12/2018,0.025478
5/28/2018,0.022675
4/18/2018,0.023919
6/1/2018,0.022605
2/21/2018,0.024458
5/7/2018,0.023094
2/5/2018,0.025532
3/29/2018,0.024717
5/29/2018,0.023466
4/19/2018,0.024581
6/4/2018,0.022331
3/13/2018,0.025817
2/6/2018,0.025299
2/22/2018,0.025012
5/8/2018,0.022771
6/5/2018,0.022344
3/14/2018,0.025719
5/30/2018,0.023265
4/20/2018,0.0247
3/30/2018,0.025087
2/23/2018,0.025135
6/22/2018,0.021869
5/31/2018,0.02314
5/9/2018,0.022302
6/6/2018,0.022154
7/12/2018,0.020825
3/15/2018,0.025552
2/26/2018,0.025339
4/2/2018,0.02521
6/25/2018,0.021997
7/30/2018,0.021812
3/16/2018,0.025501
6/7/2018,0.021913
7/13/2018,0.02041
4/3/2018,0.025154
5/10/2018,0.022473
8/16/2018,0.020347
6/26/2018,0.021648
7/31/2018,0.02188
6/8/2018,0.022263
7/16/2018,0.020611
5/11/2018,0.022827
8/17/2018,0.019834
6/27/2018,0.021592
9/13/2018,0.020733
10/2/2018,0.022248
8/1/2018,0.02202
7/17/2018,0.020564
6/11/2018,0.021912
10/10/2018,0.021714
8/20/2018,0.020057
6/28/2018,0.021986
9/14/2018,0.021282
8/2/2018,0.021877
10/3/2018,0.022124
6/12/2018,0.022117
8/27/2018,0.020346
7/18/2018,0.020924
6/29/2018,0.021997
8/3/2018,0.021286
10/11/2018,0.021276
10/4/2018,0.021898
9/17/2018,0.021481
6/13/2018,0.021856
7/2/2018,0.022213
8/28/2018,0.020502
7/19/2018,0.021041
10/12/2018,0.02135
8/6/2018,0.021507
9/18/2018,0.021428
8/29/2018,0.020955
6/14/2018,0.021543
7/3/2018,0.022201
7/20/2018,0.021096
10/15/2018,0.021831
8/7/2018,0.021119
10/5/2018,0.021219
8/31/2018,0.020851
9/19/2018,0.021497
7/4/2018,0.022127
6/18/2018,0.021734
7/23/2018,0.021267
10/16/2018,0.022332
8/8/2018,0.021416
7/5/2018,0.02221
9/20/2018,0.021777
8/9/2018,0.021556
9/3/2018,0.020728
10/8/2018,0.021263
7/24/2018,0.021595
6/19/2018,0.021494
9/21/2018,0.021705
10/17/2018,0.022281
7/6/2018,0.022511
7/25/2018,0.020994
9/4/2018,0.021034
8/10/2018,0.02155
10/9/2018,0.021612
9/5/2018,0.020922
6/20/2018,0.021636
7/9/2018,0.022338
7/26/2018,0.021626
10/18/2018,0.022477
9/24/2018,0.02208
8/13/2018,0.02119
8/14/2018,0.020824
6/21/2018,0.021761
9/6/2018,0.020903
7/27/2018,0.021612
7/10/2018,0.022428
9/25/2018,0.022381
10/19/2018,0.022183
8/15/2018,0.021061
9/7/2018,0.020904
9/26/2018,0.022377
10/22/2018,0.022014
10/25/2018,0.021326
11/16/2018,0.021562
11/27/2018,0.021776
7/11/2018,0.021817
11/22/2018,0.021417
10/23/2018,0.02177
9/10/2018,0.021044
12/3/2018,0.022351
10/26/2018,0.021499
9/27/2018,0.022394
11/19/2018,0.021629
11/23/2018,0.021467
11/28/2018,0.021786
10/24/2018,0.021435
9/11/2018,0.020675
9/28/2018,0.022655
10/30/2018,0.021015
12/4/2018,0.022221
11/26/2018,0.021536
12/6/2018,0.022043
11/20/2018,0.021769
10/1/2018,0.02261
9/12/2018,0.020797
11/29/2018,0.021937
12/17/2018,0.021189
12/12/2018,0.021526
12/5/2018,0.021949
12/21/2018,0.021466
10/31/2018,0.020914
12/7/2018,0.021815
11/21/2018,0.021297
12/24/2018,0.021386
12/27/2018,0.021158
12/13/2018,0.02119
11/30/2018,0.022205
12/18/2018,0.021101
12/10/2018,0.021866
12/25/2018,0.021344
12/14/2018,0.021362
12/28/2018,0.02113
11/1/2018,0.020924
12/19/2018,0.021283
12/11/2018,0.021554
12/26/2018,0.021195
12/20/2018,0.021522
12/31/2018,0.021038
11/2/2018,0.021415
11/5/2018,0.021735
11/6/2018,0.022131
11/7/2018,0.021946
11/8/2018,0.022068
11/9/2018,0.021724
11/12/2018,0.021608
11/13/2018,0.021289
11/14/2018,0.021417
11/15/2018,0.021506
1/8/2019,0.02083
1/14/2019,0.021165
1/3/2019,0.020723
1/18/2019,0.021996
1/23/2019,0.022741
1/29/2019,0.023422
1/9/2019,0.020956
1/2/2019,0.021205
1/15/2019,0.021262
2/4/2019,0.024232
1/4/2019,0.020365
2/8/2019,0.024244
1/10/2019,0.021048
1/16/2019,0.021463
1/21/2019,0.022332
1/30/2019,0.024054
1/24/2019,0.022976
1/7/2019,0.020622
2/11/2019,0.024172
1/31/2019,0.02423
1/11/2019,0.021064
1/25/2019,0.023442
1/22/2019,0.022353
1/17/2019,0.021752
2/12/2019,0.024566
2/13/2019,0.024407
2/1/2019,0.024329
2/19/2019,0.023955
1/28/2019,0.023524
2/25/2019,0.024475
2/5/2019,0.024216
3/1/2019,0.024835
2/14/2019,0.02396
3/7/2019,0.02489
3/18/2019,0.024476
2/20/2019,0.023999
2/26/2019,0.024702
3/4/2019,0.024538
3/8/2019,0.02459
2/15/2019,0.024152
3/13/2019,0.024179
3/5/2019,0.024827
3/19/2019,0.024819
2/27/2019,0.024904
2/6/2019,0.024149
3/14/2019,0.024149
2/21/2019,0.024113
2/18/2019,0.024166
3/11/2019,0.024295
3/6/2019,0.024796
3/20/2019,0.024868
2/28/2019,0.02465
3/15/2019,0.024232
3/22/2019,0.02452
3/28/2019,0.021758
3/12/2019,0.024045
4/3/2019,0.022422
2/22/2019,0.024265
4/9/2019,0.023203
4/15/2019,0.022962
4/4/2019,0.022676
3/29/2019,0.021926
3/21/2019,0.0246
3/25/2019,0.023596
4/19/2019,0.023246
4/1/2019,0.022284
4/16/2019,0.022874
4/10/2019,0.023533
4/26/2019,0.022749
4/5/2019,0.023458
3/26/2019,0.023376
4/22/2019,0.023385
4/2/2019,0.022513
4/17/2019,0.023213
4/29/2019,0.022822
2/7/2019,0.024235
4/8/2019,0.023554
4/11/2019,0.023283
3/27/2019,0.023013
4/24/2019,0.023208
4/18/2019,0.023503
5/3/2019,0.02275
4/30/2019,0.022823
5/9/2019,0.022043
5/15/2019,0.021743
4/12/2019,0.023052
7/8/2019,0.024664
9/4/2019,0.025347
4/25/2019,0.023209
5/6/2019,0.022616
5/16/2019,0.021524
5/2/2019,0.023023
5/10/2019,0.02176
9/5/2019,0.025619
5/7/2019,0.022408
7/9/2019,0.024457
10/17/2019,0.024741
12/4/2019,0.028444
9/6/2019,0.025733
5/13/2019,0.02175
5/17/2019,0.02151
5/8/2019,0.022072
7/10/2019,0.023845
10/18/2019,0.024854
5/14/2019,0.021238
9/9/2019,0.025465
12/5/2019,0.028836
5/20/2019,0.021252
7/11/2019,0.0243
10/21/2019,0.025632
12/6/2019,0.029189
9/10/2019,0.025705
5/21/2019,0.021215
7/12/2019,0.024463
10/22/2019,0.025446
9/11/2019,0.025702
12/9/2019,0.02936
5/22/2019,0.02085
7/16/2019,0.023913
10/23/2019,0.025568
9/12/2019,0.025942
5/23/2019,0.02044
12/10/2019,0.029583
10/24/2019,0.026071
7/17/2019,0.024179
5/24/2019,0.020628
9/13/2019,0.02602
12/11/2019,0.029458
7/18/2019,0.024634
10/25/2019,0.026187
5/27/2019,0.021002
7/19/2019,0.024983
10/28/2019,0.026173
12/12/2019,0.029474
9/16/2019,0.026204
5/28/2019,0.020883
10/30/2019,0.02608
7/22/2019,0.025101
12/13/2019,0.030087
9/17/2019,0.026127
5/29/2019,0.021274
10/31/2019,0.025881
12/16/2019,0.030084
9/18/2019,0.025864
7/23/2019,0.024931
5/30/2019,0.021282
9/19/2019,0.02614
11/1/2019,0.025876
12/17/2019,0.030409
7/24/2019,0.025206
11/4/2019,0.025956
9/20/2019,0.025866
12/18/2019,0.030203
5/31/2019,0.021947
7/25/2019,0.025348
7/26/2019,0.025196
11/5/2019,0.026339
9/23/2019,0.025869
6/3/2019,0.022155
11/6/2019,0.026351
12/19/2019,0.029955
9/24/2019,0.025898
11/7/2019,0.026533
7/29/2019,0.025353
6/7/2019,0.022163
12/20/2019,0.029983
9/25/2019,0.026366
11/8/2019,0.026936
6/10/2019,0.022878
9/26/2019,0.026429
7/30/2019,0.025473
12/23/2019,0.030134
6/11/2019,0.022991
11/11/2019,0.026904
7/31/2019,0.025239
9/27/2019,0.026305
6/12/2019,0.02274
11/12/2019,0.026998
12/24/2019,0.030516
8/1/2019,0.02498
12/25/2019,0.030826
9/30/2019,0.026899
6/13/2019,0.022793
11/13/2019,0.027187
8/2/2019,0.024907
10/1/2019,0.026981
12/26/2019,0.0309
6/14/2019,0.022385
11/14/2019,0.027517
8/5/2019,0.024581
10/2/2019,0.026866
6/17/2019,0.022448
8/6/2019,0.024358
11/15/2019,0.027315
12/27/2019,0.031043
10/3/2019,0.026829
11/18/2019,0.027798
6/18/2019,0.022809
8/7/2019,0.024559
12/30/2019,0.031029
11/19/2019,0.028316
10/4/2019,0.026804
8/8/2019,0.024318
12/31/2019,0.031288
6/19/2019,0.023331
10/7/2019,0.027043
11/20/2019,0.028446
8/9/2019,0.024832
11/21/2019,0.028292
6/20/2019,0.023322
10/8/2019,0.026837
11/22/2019,0.028389
8/15/2019,0.024927
10/9/2019,0.026509
6/21/2019,0.023309
11/25/2019,0.028209
8/16/2019,0.024255
10/10/2019,0.026034
6/24/2019,0.023233
11/26/2019,0.027915
10/11/2019,0.025779
8/19/2019,0.024261
6/25/2019,0.023527
11/27/2019,0.028146
10/14/2019,0.025821
8/20/2019,0.024254
6/26/2019,0.023732
8/21/2019,0.024532
11/28/2019,0.027969
10/15/2019,0.024449
6/27/2019,0.023636
11/29/2019,0.028289
8/22/2019,0.024296
10/16/2019,0.024916
6/28/2019,0.023846
12/2/2019,0.028336
8/23/2019,0.024292
7/1/2019,0.023991
12/3/2019,0.02868
8/26/2019,0.024704
7/2/2019,0.024659
8/27/2019,0.024636
7/3/2019,0.024851
8/28/2019,0.024358
7/4/2019,0.024632
8/29/2019,0.024446
7/5/2019,0.024661
9/2/2019,0.024776
9/3/2019,0.025109
1/2/2020,0.031263
1/7/2020,0.030065
1/10/2020,0.031993
1/3/2020,0.03165
1/16/2020,0.03337
1/8/2020,0.030516
1/21/2020,0.033849
1/13/2020,0.032214
1/6/2020,0.030836
1/24/2020,0.033845
2/3/2020,0.033231
1/29/2020,0.033342
1/17/2020,0.033435
2/4/2020,0.033315
1/14/2020,0.032749
1/30/2020,0.033204
1/22/2020,0.034205
1/20/2020,0.033611
1/9/2020,0.030608
1/27/2020,0.033799
1/15/2020,0.033344
2/5/2020,0.034075
1/31/2020,0.033106
1/23/2020,0.034012
1/28/2020,0.033311
2/6/2020,0.034168
2/10/2020,0.03393
2/13/2020,0.033601
2/18/2020,0.03371
2/21/2020,0.031938
2/25/2020,0.031778
2/27/2020,0.031869
2/7/2020,0.034267
2/11/2020,0.03312
2/14/2020,0.033578
3/2/2020,0.029392
2/26/2020,0.031724
2/19/2020,0.033258
2/24/2020,0.032268
2/28/2020,0.030557
3/5/2020,0.030566
2/12/2020,0.033423
2/20/2020,0.03306
3/10/2020,0.028254
2/17/2020,0.033471
3/12/2020,0.027621
3/17/2020,0.023664
3/6/2020,0.030823
3/20/2020,0.022545
3/25/2020,0.024228
3/27/2020,0.025051
3/13/2020,0.025242
3/11/2020,0.027488
3/18/2020,0.023147
3/23/2020,0.023046
3/26/2020,0.024342
3/9/2020,0.030128
3/30/2020,0.024251
4/1/2020,0.024533
3/16/2020,0.025754
3/19/2020,0.022787
3/24/2020,0.022872
4/6/2020,0.024581
3/31/2020,0.024154
4/9/2020,0.025679
4/2/2020,0.024365
4/14/2020,0.026684
4/16/2020,0.026889
4/20/2020,0.027515
4/7/2020,0.025331
3/3/2020,0.029833
4/24/2020,0.028017
4/3/2020,0.02453
4/10/2020,0.026355
4/15/2020,0.027371
4/21/2020,0.027976
4/17/2020,0.027085
4/27/2020,0.028273
4/8/2020,0.025396
4/29/2020,0.02893
4/13/2020,0.026502
5/4/2020,0.02896
4/22/2020,0.027759
5/7/2020,0.028279
4/28/2020,0.029033
5/11/2020,0.028147
4/30/2020,0.029126
5/5/2020,0.028266
5/14/2020,0.028998
5/8/2020,0.028443
3/4/2020,0.030823
5/12/2020,0.028192
5/6/2020,0.028329
5/15/2020,0.028845
5/13/2020,0.02884
5/18/2020,0.028992
5/20/2020,0.029577
5/21/2020,0.029863
5/22/2020,0.031608
5/25/2020,0.031608
5/26/2020,0.031608
5/27/2020,0.031608
5/28/2020,0.031608
5/29/2020,0.031608
6/1/2020,0.031608
6/2/2020,0.031608
6/3/2020,0.031608
6/4/2020,0.031608
6/5/2020,0.031608
6/8/2020,0.031608
6/9/2020,0.031453
6/10/2020,0.031629
6/11/2020,0.031501
6/15/2020,0.031762
6/12/2020,0.031762
6/16/2020,0.032107
6/17/2020,0.03215
6/18/2020,0.032488
6/21/2020,0.032658
6/22/2020,0.032943
6/23/2020,0.033163
6/24/2020,0.032985
6/25/2020,0.032789
6/28/2020,0.032971
6/29/2020,0.033313
6/30/2020,0.033629
7/1/2020,0.033464
7/2/2020,0.034015
7/5/2020,0.033836
7/6/2020,0.034673
7/7/2020,0.034921
7/8/2020,0.035031
7/9/2020,0.034191
7/12/2020,0.033783
7/16/2020,0.035069
7/17/2020,0.035069
7/19/2020,0.035276
7/20/2020,0.035514
7/21/2020,0.035196
7/14/2020,0.035196
7/22/2020,0.035189
7/23/2020,0.03544
7/26/2020,0.035666
7/27/2020,0.036004
7/28/2020,0.034789
7/29/2020,0.034658
8/3/2020,0.034405
8/4/2020,0.033316
8/5/2020,0.033576
8/6/2020,0.031635
8/9/2020,0.03255
8/7/2020,0.03255
8/10/2020,0.03255
8/11/2020,0.033236
8/12/2020,0.033236
8/13/2020,0.033236
8/14/2020,0.033236
7/31/2020,0.032858
8/17/2020,0.032858
7/18/2020,0.032858
8/18/2020,0.032858
8/20/2020,0.033805
8/25/2020,0.033367
8/26/2020,0.032848
8/27/2020,0.033051
8/28/2020,0.033381
8/31/2020,0.033243
9/1/2020,0.032763
9/2/2020,0.032796
9/3/2020,0.032922
9/4/2020,0.032714
9/7/2020,0.032908
9/8/2020,0.033328
9/9/2020,0.033291
9/10/2020,0.033488
9/11/2020,0.033493
9/14/2020,0.033611
9/15/2020,0.033796
9/16/2020,0.033846
9/17/2020,0.033693
9/18/2020,0.033893
9/21/2020,0.03394
9/22/2020,0.033376
9/23/2020,0.033701
9/24/2020,0.033829
9/25/2020,0.034213
9/28/2020,0.034445
9/29/2020,0.034628
9/30/2020,0.034507
10/1/2020,0.03511
10/2/2020,0.035197
10/5/2020,0.035261
10/6/2020,0.03575
10/7/2020,0.035487
10/8/2020,0.035336
10/9/2020,0.035348
10/12/2020,0.035776
10/13/2020,0.036158
10/14/2020,0.036249
10/15/2020,0.036856
10/16/2020,0.036822
10/19/2020,0.037181
10/23/2020,0.037256
10/26/2020,0.036924
10/27/2020,0.035523
10/28/2020,0.035334
11/2/2020,0.033753
11/3/2020,0.034269
