Date,Value
1/6/2017,0.086112
1/9/2017,0.087182
1/10/2017,0.087598
1/2/2017,0.088928
1/11/2017,0.086466
2/22/2017,0.103082
3/20/2017,0.103281
3/7/2017,0.105632
2/13/2017,0.100506
1/3/2017,0.088517
1/20/2017,0.091259
2/6/2017,0.102139
1/12/2017,0.086398
2/23/2017,0.101712
2/7/2017,0.100113
3/8/2017,0.104519
3/21/2017,0.103969
1/13/2017,0.091334
2/14/2017,0.102756
1/4/2017,0.087049
1/23/2017,0.092494
2/24/2017,0.102601
2/8/2017,0.100706
2/15/2017,0.102306
3/22/2017,0.103135
1/16/2017,0.090985
3/9/2017,0.102398
1/5/2017,0.086198
1/24/2017,0.091644
2/27/2017,0.101594
4/3/2017,0.101261
2/9/2017,0.102308
3/10/2017,0.101463
3/23/2017,0.102179
2/28/2017,0.101084
1/25/2017,0.092942
1/17/2017,0.090331
2/16/2017,0.101411
2/10/2017,0.103311
3/24/2017,0.10155
4/4/2017,0.101122
3/13/2017,0.102916
1/18/2017,0.091849
1/26/2017,0.091356
3/1/2017,0.100748
2/17/2017,0.102257
4/5/2017,0.10188
4/17/2017,0.108273
1/19/2017,0.092376
3/27/2017,0.103327
3/2/2017,0.103778
3/14/2017,0.102799
1/27/2017,0.092788
2/20/2017,0.103414
5/2/2017,0.112433
3/3/2017,0.104465
4/6/2017,0.102998
3/28/2017,0.102726
4/18/2017,0.108635
1/30/2017,0.092779
3/15/2017,0.101653
5/3/2017,0.111788
2/21/2017,0.102499
3/6/2017,0.103859
4/19/2017,0.110109
3/29/2017,0.10397
1/31/2017,0.097581
3/16/2017,0.10255
4/7/2017,0.102601
5/4/2017,0.111041
5/15/2017,0.110033
4/20/2017,0.108728
5/29/2017,0.114398
3/17/2017,0.103411
2/1/2017,0.09756
3/30/2017,0.101782
5/5/2017,0.110108
5/16/2017,0.110892
4/10/2017,0.102707
4/21/2017,0.110217
2/2/2017,0.098452
3/31/2017,0.101695
5/30/2017,0.114786
6/9/2017,0.113947
5/8/2017,0.110807
4/11/2017,0.108496
5/17/2017,0.112015
