Date,Value
1/6/2017,0.112986
1/9/2017,0.112995
1/10/2017,0.113108
1/2/2017,0.112867
1/11/2017,0.113143
2/22/2017,0.113315
3/20/2017,0.113826
3/7/2017,0.113904
2/13/2017,0.113351
1/3/2017,0.112842
1/20/2017,0.113287
2/6/2017,0.11307
1/12/2017,0.113194
2/23/2017,0.113418
1/4/2017,0.112759
2/7/2017,0.113193
3/8/2017,0.113873
3/21/2017,0.113897
1/13/2017,0.112682
2/14/2017,0.113251
1/23/2017,0.113202
2/24/2017,0.11347
2/8/2017,0.113215
3/9/2017,0.113759
2/15/2017,0.113322
1/24/2017,0.113292
3/22/2017,0.1139
1/16/2017,0.113012
1/5/2017,0.112859
2/27/2017,0.113556
4/3/2017,0.114107
2/9/2017,0.113218
3/10/2017,0.113753
3/23/2017,0.113878
2/28/2017,0.113543
1/25/2017,0.113206
1/17/2017,0.113087
2/16/2017,0.113255
2/10/2017,0.113164
3/24/2017,0.113945
4/4/2017,0.114208
3/13/2017,0.113805
1/18/2017,0.113002
1/26/2017,0.113334
3/1/2017,0.113553
2/17/2017,0.113281
4/5/2017,0.114229
4/17/2017,0.114488
1/19/2017,0.113056
3/27/2017,0.114
3/2/2017,0.113582
3/14/2017,0.113825
1/27/2017,0.113281
2/20/2017,0.113308
5/2/2017,0.11555
3/3/2017,0.113717
4/6/2017,0.114196
3/28/2017,0.114038
4/18/2017,0.114582
1/30/2017,0.113369
3/15/2017,0.113819
5/3/2017,0.11557
2/21/2017,0.113254
4/19/2017,0.114659
1/31/2017,0.113084
3/6/2017,0.113715
3/29/2017,0.11401
3/16/2017,0.113846
4/7/2017,0.1142
5/4/2017,0.115561
5/15/2017,0.115485
4/20/2017,0.114624
5/29/2017,0.116168
3/17/2017,0.113857
2/1/2017,0.113193
3/30/2017,0.113966
5/5/2017,0.115467
5/16/2017,0.115559
4/10/2017,0.114299
5/30/2017,0.116231
4/21/2017,0.114767
2/2/2017,0.113212
3/31/2017,0.114077
6/9/2017,0.116577
5/8/2017,0.115567
4/11/2017,0.114434
5/17/2017,0.115631
6/28/2017,0.117486
5/31/2017,0.116218
2/3/2017,0.113217
5/9/2017,0.115433
4/24/2017,0.114963
6/12/2017,0.116756
5/18/2017,0.115627
9/6/2017,0.119565
4/12/2017,0.114472
6/29/2017,0.117505
6/1/2017,0.116299
5/10/2017,0.115576
4/25/2017,0.115348
6/13/2017,0.116918
5/22/2017,0.11566
9/7/2017,0.119672
