Date,Value
2-Jan-17,0.07046
3-Jan-17,0.070571
4-Jan-17,0.070492
5-Jan-17,0.069999
6-Jan-17,0.069755
9-Jan-17,0.069878
10-Jan-17,0.070164
11-Jan-17,0.070312
12-Jan-17,0.070331
13-Jan-17,0.070404
16-Jan-17,0.072028
17-Jan-17,0.072332
18-Jan-17,0.072348
19-Jan-17,0.072703
20-Jan-17,0.07284
23-Jan-17,0.072675
24-Jan-17,0.073073
25-Jan-17,0.072962
26-Jan-17,0.073432
27-Jan-17,0.073006
30-Jan-17,0.073267
31-Jan-17,0.07328
1-Feb-17,0.074326
2-Feb-17,0.074281
3-Feb-17,0.074569
6-Feb-17,0.074791
7-Feb-17,0.075092
8-Feb-17,0.074793
9-Feb-17,0.074907
10-Feb-17,0.075266
13-Feb-17,0.07549
14-Feb-17,0.075087
15-Feb-17,0.075489
16-Feb-17,0.07537
17-Feb-17,0.075012
20-Feb-17,0.075104
21-Feb-17,0.075291
22-Feb-17,0.075139
23-Feb-17,0.075254
24-Feb-17,0.075076
27-Feb-17,0.075242
28-Feb-17,0.074972
1-Mar-17,0.074883
2-Mar-17,0.074778
3-Mar-17,0.075453
6-Mar-17,0.07567
7-Mar-17,0.075691
8-Mar-17,0.076047
9-Mar-17,0.075981
10-Mar-17,0.075291
13-Mar-17,0.075063
14-Mar-17,0.075259
15-Mar-17,0.075234
16-Mar-17,0.075114
17-Mar-17,0.075245
20-Mar-17,0.0756
21-Mar-17,0.075634
22-Mar-17,0.075826
23-Mar-17,0.07572
24-Mar-17,0.075529
27-Mar-17,0.075509
28-Mar-17,0.075703
29-Mar-17,0.075638
30-Mar-17,0.075793
31-Mar-17,0.075559
3-Apr-17,0.075607
4-Apr-17,0.075536
5-Apr-17,0.075501
6-Apr-17,0.075473
7-Apr-17,0.075939
10-Apr-17,0.075813
11-Apr-17,0.075711
12-Apr-17,0.076811
13-Apr-17,0.076711
14-Apr-17,0.076308
17-Apr-17,0.076451
18-Apr-17,0.076671
19-Apr-17,0.07695
20-Apr-17,0.076771
21-Apr-17,0.077183
24-Apr-17,0.077354
25-Apr-17,0.077891
26-Apr-17,0.078128
27-Apr-17,0.078136
28-Apr-17,0.078056
2-May-17,0.078163
3-May-17,0.078102
4-May-17,0.078018
5-May-17,0.07784
8-May-17,0.078127
9-May-17,0.078185
10-May-17,0.078675
11-May-17,0.078968
12-May-17,0.078791
15-May-17,0.078834
16-May-17,0.079003
17-May-17,0.079157
18-May-17,0.07916
22-May-17,0.07907
23-May-17,0.079279
24-May-17,0.080052
25-May-17,0.080162
26-May-17,0.080038
