Date,Value
2-Jan-17,0.541947
3-Jan-17,0.540643
4-Jan-17,0.538788
5-Jan-17,0.541309
6-Jan-17,0.544138
9-Jan-17,0.54329
10-Jan-17,0.54182
11-Jan-17,0.541373
12-Jan-17,0.537454
13-Jan-17,0.536829
16-Jan-17,0.540048
17-Jan-17,0.543031
18-Jan-17,0.542467
19-Jan-17,0.54307
20-Jan-17,0.542266
23-Jan-17,0.5426
24-Jan-17,0.546912
25-Jan-17,0.54764
26-Jan-17,0.54515
27-Jan-17,0.544687
30-Jan-17,0.543837
31-Jan-17,0.546724
1-Feb-17,0.549504
2-Feb-17,0.550556
3-Feb-17,0.551702
6-Feb-17,0.550952
7-Feb-17,0.55349
8-Feb-17,0.551499
9-Feb-17,0.550377
10-Feb-17,0.551994
13-Feb-17,0.552308
14-Feb-17,0.552069
15-Feb-17,0.552638
16-Feb-17,0.553223
17-Feb-17,0.552151
20-Feb-17,0.5528
21-Feb-17,0.55479
22-Feb-17,0.555144
23-Feb-17,0.555914
24-Feb-17,0.557811
27-Feb-17,0.556879
28-Feb-17,0.556619
1-Mar-17,0.55557
2-Mar-17,0.555212
3-Mar-17,0.554034
6-Mar-17,0.550725
7-Mar-17,0.549378
8-Mar-17,0.549016
9-Mar-17,0.549101
10-Mar-17,0.5461
13-Mar-17,0.54774
14-Mar-17,0.549162
15-Mar-17,0.547653
16-Mar-17,0.548038
17-Mar-17,0.551446
20-Mar-17,0.553546
21-Mar-17,0.554387
22-Mar-17,0.555452
23-Mar-17,0.55603
24-Mar-17,0.557598
27-Mar-17,0.557713
28-Mar-17,0.558966
29-Mar-17,0.556992
30-Mar-17,0.553489
31-Mar-17,0.555117
3-Apr-17,0.556092
4-Apr-17,0.556432
5-Apr-17,0.557002
6-Apr-17,0.555601
7-Apr-17,0.555281
10-Apr-17,0.555016
11-Apr-17,0.556322
12-Apr-17,0.557503
13-Apr-17,0.557851
14-Apr-17,0.559067
17-Apr-17,0.557441
18-Apr-17,0.560671
19-Apr-17,0.559232
20-Apr-17,0.559144
21-Apr-17,0.561229
24-Apr-17,0.563539
25-Apr-17,0.565554
26-Apr-17,0.565512
27-Apr-17,0.564579
28-Apr-17,0.569228
2-May-17,0.568644
3-May-17,0.568606
4-May-17,0.569092
5-May-17,0.569523
8-May-17,0.568179
9-May-17,0.569004
10-May-17,0.566822
11-May-17,0.566567
12-May-17,0.566523
15-May-17,0.566297
16-May-17,0.567314
17-May-17,0.567795
18-May-17,0.56653
22-May-17,0.564915
23-May-17,0.566714
24-May-17,0.567632
25-May-17,0.568523
26-May-17,0.570609
29-May-17,0.570789
30-May-17,0.570632
31-May-17,0.570811
1-Jun-17,0.57288
2-Jun-17,0.573682
5-Jun-17,0.574972
6-Jun-17,0.576515
7-Jun-17,0.575405
8-Jun-17,0.576104
9-Jun-17,0.573034
12-Jun-17,0.574247
13-Jun-17,0.575004
14-Jun-17,0.574998
15-Jun-17,0.572966
16-Jun-17,0.574247
19-Jun-17,0.574879
20-Jun-17,0.576345
21-Jun-17,0.576677
22-Jun-17,0.575984
23-Jun-17,0.577343
28-Jun-17,0.579095
29-Jun-17,0.576352
30-Jun-17,0.576114
3-Jul-17,0.57646
4-Jul-17,0.576748
5-Jul-17,0.575641
6-Jul-17,0.573699
7-Jul-17,0.571945
10-Jul-17,0.57056
11-Jul-17,0.572055
12-Jul-17,0.572011
13-Jul-17,0.572225
14-Jul-17,0.574451
17-Jul-17,0.575693
18-Jul-17,0.576129
19-Jul-17,0.576137
20-Jul-17,0.578598
21-Jul-17,0.578296
24-Jul-17,0.578685
25-Jul-17,0.578414
26-Jul-17,0.577882
27-Jul-17,0.576808
28-Jul-17,0.577755
31-Jul-17,0.577513
1-Aug-17,0.577864
2-Aug-17,0.578477
3-Aug-17,0.57804
4-Aug-17,0.577523
7-Aug-17,0.578053
8-Aug-17,0.577021
9-Aug-17,0.577066
10-Aug-17,0.575739
11-Aug-17,0.575106
14-Aug-17,0.574542
15-Aug-17,0.574785
16-Aug-17,0.574687
17-Aug-17,0.574417
18-Aug-17,0.574837
21-Aug-17,0.57581
22-Aug-17,0.576858
23-Aug-17,0.578891
24-Aug-17,0.578648
25-Aug-17,0.579243
28-Aug-17,0.579448
29-Aug-17,0.580396
31-Aug-17,0.580863
5-Sep-17,0.580972
6-Sep-17,0.580603
7-Sep-17,0.580276
8-Sep-17,0.580197
11-Sep-17,0.581377
12-Sep-17,0.581748
13-Sep-17,0.5819
14-Sep-17,0.581818
15-Sep-17,0.581815
18-Sep-17,0.581973
19-Sep-17,0.581166
20-Sep-17,0.580556
21-Sep-17,0.580615
22-Sep-17,0.579142
25-Sep-17,0.579296
26-Sep-17,0.577448
27-Sep-17,0.578221
28-Sep-17,0.577632
29-Sep-17,0.577604
2-Oct-17,0.57888
3-Oct-17,0.578918
4-Oct-17,0.578611
5-Oct-17,0.578341
6-Oct-17,0.578348
9-Oct-17,0.577965
10-Oct-17,0.573805
11-Oct-17,0.572354
12-Oct-17,0.572658
13-Oct-17,0.575053
16-Oct-17,0.575259
17-Oct-17,0.575088
18-Oct-17,0.57479
19-Oct-17,0.573949
20-Oct-17,0.573496
23-Oct-17,0.57317
24-Oct-17,0.572051
25-Oct-17,0.57049
26-Oct-17,0.569419
27-Oct-17,0.566853
30-Oct-17,0.562505
31-Oct-17,0.56804
1-Nov-17,0.56813
2-Nov-17,0.568165
3-Nov-17,0.568021
6-Nov-17,0.566878
7-Nov-17,0.563676
8-Nov-17,0.563595
9-Nov-17,0.562463
10-Nov-17,0.56337
13-Nov-17,0.563994
14-Nov-17,0.563536
15-Nov-17,0.562954
16-Nov-17,0.562692
17-Nov-17,0.562923
20-Nov-17,0.562573
21-Nov-17,0.560886
22-Nov-17,0.556486
23-Nov-17,0.555453
24-Nov-17,0.558335
27-Nov-17,0.559731
28-Nov-17,0.561499
29-Nov-17,0.563009
30-Nov-17,0.561285
1-Dec-17,0.563051
4-Dec-17,0.565748
5-Dec-17,0.56844
6-Dec-17,0.56993
7-Dec-17,0.569305
8-Dec-17,0.569282
11-Dec-17,0.569939
12-Dec-17,0.570993
13-Dec-17,0.570951
14-Dec-17,0.569937
15-Dec-17,0.57092
18-Dec-17,0.568362
19-Dec-17,0.56884
20-Dec-17,0.570534
21-Dec-17,0.570544
22-Dec-17,0.571998
25-Dec-17,0.573064
26-Dec-17,0.574228
27-Dec-17,0.573657
28-Dec-17,0.573951
29-Dec-17,0.574239
2-Jan-18,0.578521
3-Jan-18,0.579936
4-Jan-18,0.579937
5-Jan-18,0.580021
8-Jan-18,0.580139
9-Jan-18,0.580238
