Date,Value
1/5/2017,50.62948
1/6/2017,50.73123
1/9/2017,50.75792
1/10/2017,50.7598
1/2/2017,50.6011
1/11/2017,50.77202
2/22/2017,51.2173
3/7/2017,51.31371
1/3/2017,50.60186
2/6/2017,50.99995
3/20/2017,51.4549
2/13/2017,51.07604
1/12/2017,50.78116
1/20/2017,50.83735
2/23/2017,51.23514
2/7/2017,50.99044
3/8/2017,51.33118
2/14/2017,51.10384
1/23/2017,50.83379
3/21/2017,51.50069
1/4/2017,50.60899
1/13/2017,50.79012
2/24/2017,51.25246
2/8/2017,50.99703
3/9/2017,51.27301
1/16/2017,50.81387
3/22/2017,51.50801
2/27/2017,51.23352
1/24/2017,50.84785
2/15/2017,51.11573
4/3/2017,51.63731
3/23/2017,51.51975
2/9/2017,51.02157
3/10/2017,51.2698
1/17/2017,50.82887
1/25/2017,50.82227
2/28/2017,51.21578
2/16/2017,51.11144
4/4/2017,51.65319
2/10/2017,51.05213
1/18/2017,50.83126
3/24/2017,51.52633
3/1/2017,51.2007
3/13/2017,51.32508
1/26/2017,50.82748
2/17/2017,51.13058
1/19/2017,50.84721
3/2/2017,51.2295
3/27/2017,51.59987
4/5/2017,51.64819
4/17/2017,51.86536
1/27/2017,50.83454
3/14/2017,51.32835
2/20/2017,51.18497
5/2/2017,52.2345
1/30/2017,50.86374
3/3/2017,51.23491
4/18/2017,51.91856
3/28/2017,51.58161
3/15/2017,51.31319
4/6/2017,51.6914
5/3/2017,52.2702
2/21/2017,51.19875
4/19/2017,51.93796
1/31/2017,50.89806
3/16/2017,51.35714
3/6/2017,51.26405
3/29/2017,51.61463
5/4/2017,52.28242
5/15/2017,52.45277
4/7/2017,51.74933
4/20/2017,51.93565
3/30/2017,51.56491
2/1/2017,50.90998
5/29/2017,52.64951
3/17/2017,51.47609
5/5/2017,52.2621
4/10/2017,51.77459
5/16/2017,52.46991
3/31/2017,51.62347
5/30/2017,52.67175
4/21/2017,51.94655
2/2/2017,50.92853
5/8/2017,52.36239
6/9/2017,52.8423
5/17/2017,52.46752
4/11/2017,51.8158
2/3/2017,50.95887
6/28/2017,53.06092
5/31/2017,52.72499
5/9/2017,52.30247
4/24/2017,51.99156
6/12/2017,52.84673
9/6/2017,53.95358
5/18/2017,52.48001
4/12/2017,51.83132
6/1/2017,52.69177
6/29/2017,53.11044
5/10/2017,52.38604
4/25/2017,52.07426
6/13/2017,52.87964
6/2/2017,52.71369
5/22/2017,52.51654
9/7/2017,53.96096
4/13/2017,51.83379
6/30/2017,53.05381
5/11/2017,52.40031
4/26/2017,52.07858
6/14/2017,52.87777
6/5/2017,52.81307
9/8/2017,53.98717
4/14/2017,51.82978
5/23/2017,52.55781
5/12/2017,52.34951
7/3/2017,53.1471
4/27/2017,52.16682
